,dates,year,code,in/out,enter_date,close_date,beta
5075,2017-05-05,2017,SMBK,1,2017-05-08,2017-07-03,1.5374703414043718
5076,2017-05-05,2017,SLP,1,2017-05-08,2017-07-03,0.1071908320953446
5077,2017-05-05,2017,SIEN,1,2017-05-08,2017-07-03,0.6626628128151161
5078,2017-05-05,2017,SD,1,2017-05-08,2017-07-03,1.4023380091532875
5079,2017-05-05,2017,SBOW,1,2017-05-08,2017-07-03,0.3906801129201512
5080,2017-05-05,2017,SB,1,2017-05-08,2017-07-03,2.464301815281885
5081,2017-05-05,2017,RVSB,1,2017-05-08,2017-07-03,0.6890627456849373
5082,2017-05-05,2017,RSLS,1,2017-05-08,2017-07-03,1.533806340824129
5083,2017-05-05,2017,ROCC,1,2017-05-08,2017-07-03,0.6795557993513721
5084,2017-05-05,2017,RICK,1,2017-05-08,2017-07-03,1.010482364807785
5085,2017-05-05,2017,RGCO,1,2017-05-08,2017-07-03,0.8653287833393621
5086,2017-05-05,2017,REVG,1,2017-05-08,2017-07-03,1.1217362356649192
5087,2017-05-05,2017,REPH,1,2017-05-08,2017-07-03,-0.1233360342706676
5088,2017-05-05,2017,RCM,1,2017-05-08,2017-07-03,1.4189626518309322
5089,2017-05-05,2017,RC,1,2017-05-08,2017-07-03,0.3909051574015912
5090,2017-05-05,2017,RBNC,1,2017-05-08,2017-07-03,0.2653560266054777
5091,2017-05-05,2017,RBBN,1,2017-05-08,2017-07-03,0.9584917428556756
5092,2017-05-05,2017,QTNT,1,2017-05-08,2017-07-03,0.7716916709450485
5093,2017-05-05,2017,QTNA,1,2017-05-08,2017-07-03,3.5999926740579964
5094,2017-05-05,2017,QMCO,1,2017-05-08,2017-07-03,0.6234166178769773
5095,2017-05-05,2017,PXLW,1,2017-05-08,2017-07-03,2.019782269766412
5096,2017-05-05,2017,PUMP,1,2017-05-08,2017-07-03,1.237549472985895
5097,2017-05-05,2017,PLSE,1,2017-05-08,2017-07-03,-0.461368057847684
5098,2017-05-05,2017,PKBK,1,2017-05-08,2017-07-03,0.4336563239627675
5099,2017-05-05,2017,PK,1,2017-05-08,2017-07-03,1.013954996424595
5100,2017-05-05,2017,PIRS,1,2017-05-08,2017-07-03,1.836403970203342
5101,2017-05-05,2017,PEBK,1,2017-05-08,2017-07-03,0.565865617712463
5102,2017-05-05,2017,PCYO,1,2017-05-08,2017-07-03,0.0925337463851586
5103,2017-05-05,2017,PCSB,1,2017-05-08,2017-07-03,3.078319176763879
5104,2017-05-05,2017,PCOA,1,2017-05-08,2017-07-03,0.0337027092744021
5105,2017-05-05,2017,PBIP,1,2017-05-08,2017-07-03,-0.0059061315631271
5107,2017-05-05,2017,OVBC,1,2017-05-08,2017-07-03,0.3370076766589643
5108,2017-05-05,2017,OPOF,1,2017-05-08,2017-07-03,0.5781677296318387
5109,2017-05-05,2017,OOMA,1,2017-05-08,2017-07-03,-0.0120443127414269
5110,2017-05-05,2017,OKTA,1,2017-05-08,2017-07-03,1.960021684745014
5111,2017-05-05,2017,OFED,1,2017-05-08,2017-07-03,-1.374030902539968
5112,2017-05-05,2017,OCX,1,2017-05-08,2017-07-03,-1.1754853831286534
5113,2017-05-05,2017,NYMX,1,2017-05-08,2017-07-03,0.7419740510058792
5114,2017-05-05,2017,NXPI,1,2017-05-08,2017-07-03,0.2980333390018287
5115,2017-05-05,2017,NWPX,1,2017-05-08,2017-07-03,2.776044500115189
5116,2017-05-05,2017,NWFL,1,2017-05-08,2017-07-03,0.1006026065470149
5117,2017-05-05,2017,NTNX,1,2017-05-08,2017-07-03,2.463469722721488
5118,2017-05-05,2017,NTB,1,2017-05-08,2017-07-03,1.4940475130177382
5119,2017-05-05,2017,NSSC,1,2017-05-08,2017-07-03,0.6572232259121659
5120,2017-05-05,2017,NODK,1,2017-05-08,2017-07-03,0.3111835793124249
5121,2017-05-05,2017,NM,1,2017-05-08,2017-07-03,1.7077387023706607
5122,2017-05-05,2017,NEX,1,2017-05-08,2017-07-03,1.862757893999816
5123,2017-05-05,2017,NCSM,1,2017-05-08,2017-07-03,1.47506189338478
5124,2017-05-05,2017,NBN,1,2017-05-08,2017-07-03,0.7125435126653131
5125,2017-05-05,2017,MVIS,1,2017-05-08,2017-07-03,0.9442171139402984
5126,2017-05-05,2017,MULE,1,2017-05-08,2017-07-03,0.3804904965113606
5127,2017-05-05,2017,MTNB,1,2017-05-08,2017-07-03,4.286418391231583
5128,2017-05-05,2017,MLVF,1,2017-05-08,2017-07-03,0.4501711989850533
5129,2017-05-05,2017,MLP,1,2017-05-08,2017-07-03,0.2075757594362148
5130,2017-05-05,2017,METC,1,2017-05-08,2017-07-03,0.52005995398673
5131,2017-05-05,2017,MDGL,1,2017-05-08,2017-07-03,1.3726451269797886
5132,2017-05-05,2017,MBCN,1,2017-05-08,2017-07-03,0.282613244663641
5133,2017-05-05,2017,LW,1,2017-05-08,2017-07-03,0.0717859807517724
5134,2017-05-05,2017,LNTH,1,2017-05-08,2017-07-03,2.150951130335429
5135,2017-05-05,2017,LIVN,1,2017-05-08,2017-07-03,0.4672210830949275
5136,2017-05-05,2017,LAUR,1,2017-05-08,2017-07-03,0.034792406832157
5137,2017-05-05,2017,KURA,1,2017-05-08,2017-07-03,1.6367623187499676
5139,2017-05-05,2017,KLDX,1,2017-05-08,2017-07-03,-0.2669020135142037
5140,2017-05-05,2017,KINS,1,2017-05-08,2017-07-03,0.5976524773004971
5141,2017-05-05,2017,KEGX,1,2017-05-08,2017-07-03,1.650875014795561
5142,2017-05-05,2017,JNCE,1,2017-05-08,2017-07-03,-0.1051167786064326
5143,2017-05-05,2017,JILL,1,2017-05-08,2017-07-03,0.6451623431503619
5144,2017-05-05,2017,JELD,1,2017-05-08,2017-07-03,0.6380034895320956
5145,2017-05-05,2017,IVAC,1,2017-05-08,2017-07-03,2.8587701762067383
5146,2017-05-05,2017,ITI,1,2017-05-08,2017-07-03,1.3436613366434056
5147,2017-05-05,2017,ISTR,1,2017-05-08,2017-07-03,0.7519797243253777
5148,2017-05-05,2017,IRTC,1,2017-05-08,2017-07-03,0.7972738774648241
5149,2017-05-05,2017,IPI,1,2017-05-08,2017-07-03,4.153527439141051
5150,2017-05-05,2017,INVH,1,2017-05-08,2017-07-03,0.6446635574366754
5151,2017-05-05,2017,INSW,1,2017-05-08,2017-07-03,0.3691358663608554
5152,2017-05-05,2017,INSE,1,2017-05-08,2017-07-03,0.7634285764548887
5153,2017-05-05,2017,INFO,1,2017-05-08,2017-07-03,1.360965980902629
5154,2017-05-05,2017,ICHR,1,2017-05-08,2017-07-03,3.218143842468548
5155,2017-05-05,2017,HSTO,1,2017-05-08,2017-07-03,2.841277243018026
5156,2017-05-05,2017,HNRG,1,2017-05-08,2017-07-03,0.2634627120801976
5157,2017-05-05,2017,HLNE,1,2017-05-08,2017-07-03,-0.3819486098722535
5158,2017-05-05,2017,HGV,1,2017-05-08,2017-07-03,1.0005906251218684
5159,2017-05-05,2017,HDSN,1,2017-05-08,2017-07-03,0.9955529396817308
5160,2017-05-05,2017,HCC,1,2017-05-08,2017-07-03,-1.0805395078506037
5161,2017-05-05,2017,HBP,1,2017-05-08,2017-07-03,1.1837303846018132
5162,2017-05-05,2017,HBMD,1,2017-05-08,2017-07-03,1.358928183860838
5163,2017-05-05,2017,GSTCQ,1,2017-05-08,2017-07-03,2.4872329198193803
5164,2017-05-05,2017,GSIT,1,2017-05-08,2017-07-03,1.638817809891782
5165,2017-05-05,2017,GOLF,1,2017-05-08,2017-07-03,0.4152608157171876
5166,2017-05-05,2017,GNK,1,2017-05-08,2017-07-03,3.861561678464692
5167,2017-05-05,2017,GNCA,1,2017-05-08,2017-07-03,1.5374789779551208
5168,2017-05-05,2017,GIFI,1,2017-05-08,2017-07-03,0.0965635311940513
5169,2017-05-05,2017,FSTR,1,2017-05-08,2017-07-03,2.326539167813273
5170,2017-05-05,2017,FRTA,1,2017-05-08,2017-07-03,1.4956339500587412
5171,2017-05-05,2017,FONR,1,2017-05-08,2017-07-03,0.806064021006129
5172,2017-05-05,2017,FND,1,2017-05-08,2017-07-03,2.4801108221660253
5173,2017-05-05,2017,FNBG,1,2017-05-08,2017-07-03,-0.1570351553730966
5174,2017-05-05,2017,FMAO,1,2017-05-08,2017-07-03,1.1807430805617742
5175,2017-05-05,2017,FGBI,1,2017-05-08,2017-07-03,0.0907842781895243
5176,2017-05-05,2017,FBRX,1,2017-05-08,2017-07-03,-11.107070842769083
5177,2017-05-05,2017,FBMS,1,2017-05-08,2017-07-03,1.0748986857965457
5178,2017-05-05,2017,FBK,1,2017-05-08,2017-07-03,2.42842837121634
5179,2017-05-05,2017,FATE,1,2017-05-08,2017-07-03,2.747762238127072
5180,2017-05-05,2017,EVRI,1,2017-05-08,2017-07-03,1.1269299186437058
5181,2017-05-05,2017,EVI,1,2017-05-08,2017-07-03,1.8668788679306096
5182,2017-05-05,2017,EVHC,1,2017-05-08,2017-07-03,-0.1725882673888066
5183,2017-05-05,2017,EVBN,1,2017-05-08,2017-07-03,0.3721053408492201
5184,2017-05-05,2017,EVBG,1,2017-05-08,2017-07-03,1.8653004542465172
5185,2017-05-05,2017,ESXB,1,2017-05-08,2017-07-03,0.5945680844242821
5186,2017-05-05,2017,EML,1,2017-05-08,2017-07-03,0.3306783075500795
5187,2017-05-05,2017,ELVT,1,2017-05-08,2017-07-03,3.109330671139422
5188,2017-05-05,2017,ELF,1,2017-05-08,2017-07-03,0.3571105341685163
5189,2017-05-05,2017,EGLE,1,2017-05-08,2017-07-03,1.5185194988185622
5190,2017-05-05,2017,EGC,1,2017-05-08,2017-07-03,0.5613502970111062
5191,2017-05-05,2017,EEX,1,2017-05-08,2017-07-03,-3.3516380578787324
5192,2017-05-05,2017,EARN,1,2017-05-08,2017-07-03,0.5848012120482279
5193,2017-05-05,2017,DXC,1,2017-05-08,2017-07-03,1.576754570558298
5194,2017-05-05,2017,DSKE,1,2017-05-08,2017-07-03,0.2917288196736173
5195,2017-05-05,2017,DS,1,2017-05-08,2017-07-03,1.2707934580680047
5196,2017-05-05,2017,DK,1,2017-05-08,2017-07-03,2.511342768923375
5197,2017-05-05,2017,DD,1,2017-05-08,2017-07-03,1.2759698675133655
5198,2017-05-05,2017,CYBE,1,2017-05-08,2017-07-03,2.356109633718173
5199,2017-05-05,2017,CWH,1,2017-05-08,2017-07-03,1.9175791556512076
5200,2017-05-05,2017,CVNA,1,2017-05-08,2017-07-03,28.61450986599549
5201,2017-05-05,2017,CVGI,1,2017-05-08,2017-07-03,1.5644779583480544
5202,2017-05-05,2017,CSTR,1,2017-05-08,2017-07-03,0.6963192223687418
5203,2017-05-05,2017,CRBP,1,2017-05-08,2017-07-03,4.083862364778938
5204,2017-05-05,2017,CPRX,1,2017-05-08,2017-07-03,1.2663273668874575
5205,2017-05-05,2017,COUP,1,2017-05-08,2017-07-03,1.2500621037485449
5206,2017-05-05,2017,CORI,1,2017-05-08,2017-07-03,1.166232560190714
5207,2017-05-05,2017,CNDT,1,2017-05-08,2017-07-03,0.6833482505308319
5208,2017-05-05,2017,CMT,1,2017-05-08,2017-07-03,1.4718833546720629
5209,2017-05-05,2017,CLPR,1,2017-05-08,2017-07-03,0.4675890176900768
5210,2017-05-05,2017,CLAR,1,2017-05-08,2017-07-03,0.3814067986262512
5211,2017-05-05,2017,CIVI,1,2017-05-08,2017-07-03,1.0654576599009822
5212,2017-05-05,2017,CIVB,1,2017-05-08,2017-07-03,0.2185176019371476
5213,2017-05-05,2017,CHMI,1,2017-05-08,2017-07-03,0.2965350796620514
5214,2017-05-05,2017,CDZI,1,2017-05-08,2017-07-03,1.0241439942600123
5215,2017-05-05,2017,CDEV,1,2017-05-08,2017-07-03,1.0954227904162706
5216,2017-05-05,2017,CASC,1,2017-05-08,2017-07-03,2.233952475624056
5217,2017-05-05,2017,CALA,1,2017-05-08,2017-07-03,2.645037715696327
5218,2017-05-05,2017,BTU,1,2017-05-08,2017-07-03,1.2947031776602131
5219,2017-05-05,2017,BL,1,2017-05-08,2017-07-03,1.136919001998065
5220,2017-05-05,2017,BKR,1,2017-05-08,2017-07-03,1.284490504445052
5221,2017-05-05,2017,BKI,1,2017-05-08,2017-07-03,0.799564550126681
5222,2017-05-05,2017,BIVV,1,2017-05-08,2017-07-03,1.2092759751454958
5223,2017-05-05,2017,BHVN,1,2017-05-08,2017-07-03,65.73783320205933
5224,2017-05-05,2017,BGSF,1,2017-05-08,2017-07-03,0.5956850853412304
5225,2017-05-05,2017,BCBP,1,2017-05-08,2017-07-03,0.9250678178545844
5226,2017-05-05,2017,BBGI,1,2017-05-08,2017-07-03,0.260034005398762
5227,2017-05-05,2017,BASXQ,1,2017-05-08,2017-07-03,1.4075083625028912
5228,2017-05-05,2017,AYX,1,2017-05-08,2017-07-03,-0.0141681052987395
5229,2017-05-05,2017,AXTI,1,2017-05-08,2017-07-03,1.378243833989132
5230,2017-05-05,2017,ATRS,1,2017-05-08,2017-07-03,1.744705547028318
5231,2017-05-05,2017,ATH,1,2017-05-08,2017-07-03,0.6880453512956088
5232,2017-05-05,2017,ASMB,1,2017-05-08,2017-07-03,0.2880940366710059
5233,2017-05-05,2017,ARCH,1,2017-05-08,2017-07-03,1.4524633981534143
5234,2017-05-05,2017,APTI,1,2017-05-08,2017-07-03,0.6780523612910745
5235,2017-05-05,2017,ANAB,1,2017-05-08,2017-07-03,2.013453052096261
5236,2017-05-05,2017,AMPY,1,2017-05-08,2017-07-03,0.2089656394412249
5237,2017-05-05,2017,AKTS,1,2017-05-08,2017-07-03,-1.219365351619954
5238,2017-05-05,2017,ADES,1,2017-05-08,2017-07-03,2.3735783728712683
5239,2017-05-05,2017,ABEO,1,2017-05-08,2017-07-03,1.3063898238610194
5240,2018-05-04,2018,ZYNE,0,2018-05-07,2018-07-02,0.678267656044368
5241,2018-05-04,2018,XONE,0,2018-05-07,2018-07-02,1.2945429038997158
5242,2018-05-04,2018,XEL,0,2018-05-07,2018-07-02,0.1198300664822658
5243,2018-05-04,2018,XCRA,0,2018-05-07,2018-07-02,0.5904162908319235
5244,2018-05-04,2018,XBIT,0,2018-05-07,2018-07-02,0.9054775624355804
5245,2018-05-04,2018,WW,0,2018-05-07,2018-07-02,1.3044603395419734
5246,2018-05-04,2018,WINSF,0,2018-05-07,2018-07-02,0.5376774225383155
5247,2018-05-04,2018,WGL,0,2018-05-07,2018-07-02,0.1802799834282799
5248,2018-05-04,2018,WEB,0,2018-05-07,2018-07-02,1.4384693906449
5249,2018-05-04,2018,VTVT,0,2018-05-07,2018-07-02,0.6267438483698283
5250,2018-05-04,2018,VR,0,2018-05-07,2018-07-02,0.1168625524919915
5251,2018-05-04,2018,VOXX,0,2018-05-07,2018-07-02,1.2647627525696556
5252,2018-05-04,2018,VLY,0,2018-05-07,2018-07-02,0.972036421833995
5253,2018-05-04,2018,VIVE,0,2018-05-07,2018-07-02,0.6934269219536681
5254,2018-05-04,2018,VC,0,2018-05-07,2018-07-02,1.059960089958618
5255,2018-05-04,2018,VBIV,0,2018-05-07,2018-07-02,1.4503403869150728
5256,2018-05-04,2018,UAL,0,2018-05-07,2018-07-02,0.741792311030435
5257,2018-05-04,2018,TSQ,0,2018-05-07,2018-07-02,1.2768990107939613
5258,2018-05-04,2018,TRVN,0,2018-05-07,2018-07-02,1.2589520043561706
5259,2018-05-04,2018,TNTRQ,0,2018-05-07,2018-07-02,1.0561421632414685
5260,2018-05-04,2018,SYNT,0,2018-05-07,2018-07-02,0.962282660491988
5261,2018-05-04,2018,SVU,0,2018-05-07,2018-07-02,0.5494337746747661
5262,2018-05-04,2018,SSP,0,2018-05-07,2018-07-02,1.0616060987591531
5263,2018-05-04,2018,SRT,0,2018-05-07,2018-07-02,0.3767649874898978
5264,2018-05-04,2018,SQBGQ,0,2018-05-07,2018-07-02,1.2028615159825895
5265,2018-05-04,2018,SNCR,0,2018-05-07,2018-07-02,1.893351939001063
5266,2018-05-04,2018,SMCI,0,2018-05-07,2018-07-02,1.4607788496920326
5267,2018-05-04,2018,SIOX,0,2018-05-07,2018-07-02,0.1670101587175097
5268,2018-05-04,2018,SHLM,0,2018-05-07,2018-07-02,1.0058376671350444
5269,2018-05-04,2018,SHLDQ,0,2018-05-07,2018-07-02,1.4364322906117268
5270,2018-05-04,2018,SGA,0,2018-05-07,2018-07-02,0.4026887265810985
5271,2018-05-04,2018,SAVE,0,2018-05-07,2018-07-02,0.5860663554028525
5272,2018-05-04,2018,SALM,0,2018-05-07,2018-07-02,0.22694338721145
5273,2018-05-04,2018,RSYS,0,2018-05-07,2018-07-02,1.958774786519826
5274,2018-05-04,2018,RSPP,0,2018-05-07,2018-07-02,0.88862220786725
5275,2018-05-04,2018,RSLS,0,2018-05-07,2018-07-02,0.7108027368518011
5276,2018-05-04,2018,RRTS,0,2018-05-07,2018-07-02,0.9620722155425576
5277,2018-05-04,2018,RNWK,0,2018-05-07,2018-07-02,1.0979632423505152
5278,2018-05-04,2018,RNGR,0,2018-05-07,2018-07-02,0.6323317186149946
5279,2018-05-04,2018,REIS,0,2018-05-07,2018-07-02,0.8293977802930811
5280,2018-05-04,2018,RCM,0,2018-05-07,2018-07-02,0.8957141215303939
5281,2018-05-04,2018,RAMP,0,2018-05-07,2018-07-02,1.367020800725705
5282,2018-05-04,2018,QTNT,0,2018-05-07,2018-07-02,0.2932483627427815
5283,2018-05-04,2018,QMCO,0,2018-05-07,2018-07-02,1.3736775766861782
5284,2018-05-04,2018,QGEN,0,2018-05-07,2018-07-02,0.874345043019026
5285,2018-05-04,2018,QCP,0,2018-05-07,2018-07-02,0.5763611824065106
5286,2018-05-04,2018,PXLW,0,2018-05-07,2018-07-02,1.03552465196313
5287,2018-05-04,2018,PTGX,0,2018-05-07,2018-07-02,1.0341853073287497
5288,2018-05-04,2018,PROV,0,2018-05-07,2018-07-02,0.2043976357537038
5289,2018-05-04,2018,PNK,0,2018-05-07,2018-07-02,0.4886653426149849
5290,2018-05-04,2018,PMTS,0,2018-05-07,2018-07-02,0.9617321758880124
5291,2018-05-04,2018,PHH,0,2018-05-07,2018-07-02,0.4033657097830853
5292,2018-05-04,2018,PGEN,0,2018-05-07,2018-07-02,1.4994143979588177
5293,2018-05-04,2018,PFG,0,2018-05-07,2018-07-02,1.07867527438226
5294,2018-05-04,2018,PF,0,2018-05-07,2018-07-02,0.6863036165781096
5295,2018-05-04,2018,PERY,0,2018-05-07,2018-07-02,0.8453374182363851
5296,2018-05-04,2018,PEP,0,2018-05-07,2018-07-02,0.6110206564757268
5297,2018-05-04,2018,PDSB,0,2018-05-07,2018-07-02,3.046569965539908
5298,2018-05-04,2018,PCOA,0,2018-05-07,2018-07-02,-0.0450441485076964
5299,2018-05-04,2018,PARR,0,2018-05-07,2018-07-02,0.7377029706806487
5300,2018-05-04,2018,OTIC,0,2018-05-07,2018-07-02,0.934838437357934
5301,2018-05-04,2018,OPOF,0,2018-05-07,2018-07-02,0.7068325019600284
5302,2018-05-04,2018,OCX,0,2018-05-07,2018-07-02,-0.1215462927120172
5303,2018-05-04,2018,NSM,0,2018-05-07,2018-07-02,0.5565536967629429
5304,2018-05-04,2018,NNA,0,2018-05-07,2018-07-02,0.6485162628372451
5305,2018-05-04,2018,NM,0,2018-05-07,2018-07-02,0.7935413778400859
5306,2018-05-04,2018,NCLH,0,2018-05-07,2018-07-02,0.9136560776029063
5307,2018-05-04,2018,MVIS,0,2018-05-07,2018-07-02,0.8605729553269743
5308,2018-05-04,2018,MTNB,0,2018-05-07,2018-07-02,0.6446108874226419
5309,2018-05-04,2018,MTGE,0,2018-05-07,2018-07-02,0.5490005122681078
5310,2018-05-04,2018,MGNI,0,2018-05-07,2018-07-02,1.1392387868590248
5311,2018-05-04,2018,MDLM,0,2018-05-07,2018-07-02,0.4285938982985215
5312,2018-05-04,2018,MCF,0,2018-05-07,2018-07-02,1.2868480543399885
5313,2018-05-04,2018,MACK,0,2018-05-07,2018-07-02,0.9259241645416444
5314,2018-05-04,2018,LYTS,0,2018-05-07,2018-07-02,0.6898392005013264
5315,2018-05-04,2018,LWAY,0,2018-05-07,2018-07-02,0.8396418595474123
5316,2018-05-04,2018,KLXI,0,2018-05-07,2018-07-02,1.0371633165178789
5317,2018-05-04,2018,KLDX,0,2018-05-07,2018-07-02,-0.1928147574068978
5318,2018-05-04,2018,IVAC,0,2018-05-07,2018-07-02,0.8579729378379324
5319,2018-05-04,2018,IPCC,0,2018-05-07,2018-07-02,0.3963078897297895
5320,2018-05-04,2018,INSE,0,2018-05-07,2018-07-02,0.0222464142069444
5321,2018-05-04,2018,IDT,0,2018-05-07,2018-07-02,1.4602200273109074
5322,2018-05-04,2018,IBKR,0,2018-05-07,2018-07-02,1.3933186924856158
5323,2018-05-04,2018,HZN,0,2018-05-07,2018-07-02,1.3783458484177251
5324,2018-05-04,2018,HSTO,0,2018-05-07,2018-07-02,0.5905627686693015
5325,2018-05-04,2018,HIL,0,2018-05-07,2018-07-02,0.8103481140933562
5326,2018-05-04,2018,HDSN,0,2018-05-07,2018-07-02,0.9790563636365576
5327,2018-05-04,2018,HBP,0,2018-05-07,2018-07-02,0.7416568020324505
5328,2018-05-04,2018,GSTCQ,0,2018-05-07,2018-07-02,1.9789265326198544
5329,2018-05-04,2018,GSIT,0,2018-05-07,2018-07-02,1.1304447219408644
5330,2018-05-04,2018,GSAT,0,2018-05-07,2018-07-02,1.2965472354617624
5331,2018-05-04,2018,GPT,0,2018-05-07,2018-07-02,0.7483124433962315
5332,2018-05-04,2018,GNE,0,2018-05-07,2018-07-02,0.648229457867949
5333,2018-05-04,2018,GNCA,0,2018-05-07,2018-07-02,0.3979224474668788
5334,2018-05-04,2018,GIFI,0,2018-05-07,2018-07-02,0.7103540965222178
5335,2018-05-04,2018,GEOS,0,2018-05-07,2018-07-02,0.5274190932653139
5336,2018-05-04,2018,FNBG,0,2018-05-07,2018-07-02,0.487411874819909
5337,2018-05-04,2018,FMI,0,2018-05-07,2018-07-02,1.2335972005804494
5338,2018-05-04,2018,FFKT,0,2018-05-07,2018-07-02,0.8628493564172307
5339,2018-05-04,2018,FCFS,0,2018-05-07,2018-07-02,0.753999050499985
5340,2018-05-04,2018,EVHC,0,2018-05-07,2018-07-02,0.7450457384661804
5341,2018-05-04,2018,EMKR,0,2018-05-07,2018-07-02,1.5222695684627876
5342,2018-05-04,2018,EGHT,0,2018-05-07,2018-07-02,1.123454638422802
5343,2018-05-04,2018,EGC,0,2018-05-07,2018-07-02,1.850837710208764
5344,2018-05-04,2018,EARN,0,2018-05-07,2018-07-02,0.4800861890230949
5345,2018-05-04,2018,DSPG,0,2018-05-07,2018-07-02,0.6310030338030781
5346,2018-05-04,2018,DLA,0,2018-05-07,2018-07-02,0.6402301849624152
5347,2018-05-04,2018,DHX,0,2018-05-07,2018-07-02,0.9405384982565071
5348,2018-05-04,2018,CYS,0,2018-05-07,2018-07-02,0.4234608449013189
5349,2018-05-04,2018,CYBE,0,2018-05-07,2018-07-02,1.510478697660068
5350,2018-05-04,2018,CRIS,0,2018-05-07,2018-07-02,1.742799320852197
5351,2018-05-04,2018,CPLA,0,2018-05-07,2018-07-02,0.6707161235332871
5352,2018-05-04,2018,COTV,0,2018-05-07,2018-07-02,0.71479264740664
5353,2018-05-04,2018,COBZ,0,2018-05-07,2018-07-02,0.9133369592880424
5354,2018-05-04,2018,CMT,0,2018-05-07,2018-07-02,0.8270241493371109
5355,2018-05-04,2018,CLDX,0,2018-05-07,2018-07-02,1.2539264005538115
5356,2018-05-04,2018,CHFN,0,2018-05-07,2018-07-02,0.437867434847197
5357,2018-05-04,2018,CFNB,0,2018-05-07,2018-07-02,-0.2313632217451633
5358,2018-05-04,2018,CFMS,0,2018-05-07,2018-07-02,1.44025638082224
5359,2018-05-04,2018,CBOE,0,2018-05-07,2018-07-02,0.6106047703627666
5360,2018-05-04,2018,CAVM,0,2018-05-07,2018-07-02,0.6921362337645496
5361,2018-05-04,2018,BBW,0,2018-05-07,2018-07-02,1.0477749788593538
5362,2018-05-04,2018,AX,0,2018-05-07,2018-07-02,0.962256712689232
5363,2018-05-04,2018,AVXL,0,2018-05-07,2018-07-02,-0.1386105326147022
5364,2018-05-04,2018,AVT,0,2018-05-07,2018-07-02,0.894706449519787
5365,2018-05-04,2018,ARGO,0,2018-05-07,2018-07-02,0.7935579803922814
5366,2018-05-04,2018,ARC,0,2018-05-07,2018-07-02,0.2644251732922887
5367,2018-05-04,2018,ARAV,0,2018-05-07,2018-07-02,0.5434627337004319
5368,2018-05-04,2018,AQMS,0,2018-05-07,2018-07-02,1.12451814724239
5369,2018-05-04,2018,AP,0,2018-05-07,2018-07-02,1.0401529343369604
5370,2018-05-04,2018,ANDV,0,2018-05-07,2018-07-02,0.8357776978800885
5371,2018-05-04,2018,AMD,0,2018-05-07,2018-07-02,1.9025418895312287
5372,2018-05-04,2018,ALTO,0,2018-05-07,2018-07-02,0.8423021341084536
5373,2018-05-04,2018,ALRN,0,2018-05-07,2018-07-02,1.0116823894831963
5374,2018-05-04,2018,AKTS,0,2018-05-07,2018-07-02,0.8744970570727468
5375,2018-05-04,2018,AFHIF,0,2018-05-07,2018-07-02,1.0651185049594254
5376,2018-05-04,2018,ADXS,0,2018-05-07,2018-07-02,1.027216848448171
5377,2018-05-04,2018,ABAX,0,2018-05-07,2018-07-02,1.2284402743622171
5378,2018-05-04,2018,ZS,1,2018-05-07,2018-07-02,0.9576134126762
5379,2018-05-04,2018,ZOM,1,2018-05-07,2018-07-02,-0.1748015467004951
5380,2018-05-04,2018,ZNOG,1,2018-05-07,2018-07-02,1.3748215634835437
5381,2018-05-04,2018,YMTX,1,2018-05-07,2018-07-02,0.8382452965669589
5382,2018-05-04,2018,XXII,1,2018-05-07,2018-07-02,2.43224228995197
5383,2018-05-04,2018,XOMA,1,2018-05-07,2018-07-02,1.6398958199902622
5384,2018-05-04,2018,XFOR,1,2018-05-07,2018-07-02,-0.0390284125649347
5385,2018-05-04,2018,XELA,1,2018-05-07,2018-07-02,0.2585550655037589
5386,2018-05-04,2018,WSC,1,2018-05-07,2018-07-02,-0.0714332345122127
5387,2018-05-04,2018,WHD,1,2018-05-07,2018-07-02,1.1313060558312067
5388,2018-05-04,2018,VYNE,1,2018-05-07,2018-07-02,0.6665093255028589
5389,2018-05-04,2018,VUZI,1,2018-05-07,2018-07-02,1.5263324521393593
5390,2018-05-04,2018,VSTM,1,2018-05-07,2018-07-02,1.1050526001055323
5391,2018-05-04,2018,VKTX,1,2018-05-07,2018-07-02,0.8381777615829761
5392,2018-05-04,2018,VICI,1,2018-05-07,2018-07-02,0.3066990495221959
5393,2018-05-04,2018,VCEL,1,2018-05-07,2018-07-02,2.115452104819295
5394,2018-05-04,2018,UUUU,1,2018-05-07,2018-07-02,0.5842769546187603
5395,2018-05-04,2018,USAP,1,2018-05-07,2018-07-02,0.2362015829110827
5396,2018-05-04,2018,USAK,1,2018-05-07,2018-07-02,0.2279104194127973
5397,2018-05-04,2018,UBX,1,2018-05-07,2018-07-02,5.370260161662445
5398,2018-05-04,2018,TZOO,1,2018-05-07,2018-07-02,0.5952012577429845
5399,2018-05-04,2018,TYME,1,2018-05-07,2018-07-02,0.8986156348768503
5400,2018-05-04,2018,TWO,1,2018-05-07,2018-07-02,0.4790649473893701
5401,2018-05-04,2018,TTOO,1,2018-05-07,2018-07-02,1.1772798100761903
5402,2018-05-04,2018,TNDM,1,2018-05-07,2018-07-02,1.003168882868075
5403,2018-05-04,2018,TDW,1,2018-05-07,2018-07-02,0.4648581336776874
5404,2018-05-04,2018,SYNL,1,2018-05-07,2018-07-02,0.3257847829216321
5405,2018-05-04,2018,SYBX,1,2018-05-07,2018-07-02,0.6135844790433921
