,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2008-02-10,10200858.961079411,0,0.0,0,0,0,0,10200858.961079411
2008-02-11,10201508.761375716,0,0.0,0,0,0,0,10201508.761375716
2008-02-12,10202158.603064656,0,0.0,0,0,0,0,10202158.603064656
2008-02-13,10202808.486148868,0,0.0,0,0,0,0,10202808.486148868
2008-02-14,10203458.410630986,0,0.0,0,0,0,0,10203458.410630986
2008-02-15,10204108.37651365,0,0.0,0,0,0,0,10204108.37651365
2008-02-16,10204758.383799497,0,0.0,0,0,0,0,10204758.383799497
2008-02-17,10205408.432491163,0,0.0,0,0,0,0,10205408.432491163
2008-02-18,10206058.522591285,0,0.0,0,0,0,0,10206058.522591285
2008-02-19,10206708.654102504,0,0.0,0,0,0,0,10206708.654102504
2008-02-20,10207358.827027455,0,0.0,0,0,0,0,10207358.827027455
2008-02-21,10208009.041368777,0,0.0,0,0,0,0,10208009.041368777
2008-02-22,10208659.297129108,0,0.0,0,0,0,0,10208659.297129108
2008-02-23,10209309.594311086,0,0.0,0,0,0,0,10209309.594311086
2008-02-24,10209959.932917353,0,0.0,0,0,0,0,10209959.932917353
2008-02-25,10210610.312950544,0,0.0,0,0,0,0,10210610.312950544
2008-02-26,10211260.734413298,0,0.0,0,0,0,0,10211260.734413298
2008-02-27,10211911.197308255,0,0.0,0,0,0,0,10211911.197308255
2008-02-28,10212561.701638054,0,0.0,0,0,0,0,10212561.701638054
2008-02-29,10213212.247405335,0,0.0,0,0,0,0,10213212.247405335
2008-03-01,10213862.834612738,0,0.0,0,0,0,0,10213862.834612738
2008-03-02,10214513.463262903,0,0.0,0,0,0,0,10214513.463262903
2008-03-03,10215164.133358467,0,0.0,0,0,0,0,10215164.133358467
2008-03-04,10215814.844902072,0,0.0,0,0,0,0,10215814.844902072
2008-03-05,10216465.59789636,0,0.0,0,0,0,0,10216465.59789636
2008-03-06,10217116.392343968,0,0.0,0,0,0,0,10217116.392343968
2008-03-07,10217767.228247538,0,0.0,0,0,0,0,10217767.228247538
2008-03-08,10218418.105609713,0,0.0,0,0,0,0,10218418.105609713
2008-03-09,10219069.02443313,0,0.0,0,0,0,0,10219069.02443313
2008-03-10,10219719.984720433,0,0.0,0,0,0,0,10219719.984720433
2008-03-11,10220370.986474263,0,0.0,0,0,0,0,10220370.986474263
2008-03-12,10221022.02969726,0,0.0,0,0,0,0,10221022.02969726
2008-03-13,10221673.114392066,0,0.0,0,0,0,0,10221673.114392066
2008-03-14,10222324.240561325,0,0.0,0,0,0,0,10222324.240561325
2008-03-15,10222975.408207677,0,0.0,0,0,0,0,10222975.408207677
2008-03-16,10223626.617333764,0,0.0,0,0,0,0,10223626.617333764
2008-03-17,10224277.867942229,0,0.0,0,0,0,0,10224277.867942229
2008-03-18,10224929.160035713,0,0.0,0,0,0,0,10224929.160035713
2008-03-19,10225580.49361686,0,0.0,0,0,0,0,10225580.49361686
2008-03-20,10226231.868688313,0,0.0,0,0,0,0,10226231.868688313
2008-03-21,10226883.285252715,0,0.0,0,0,0,0,10226883.285252715
2008-03-22,10227534.743312707,0,0.0,0,0,0,0,10227534.743312707
2008-03-23,10228186.242870934,0,0.0,0,0,0,0,10228186.242870934
2008-03-24,10228837.783930039,0,0.0,0,0,0,0,10228837.783930039
2008-03-25,10229489.366492666,0,0.0,0,0,0,0,10229489.366492666
2008-03-26,10230140.99056146,0,0.0,0,0,0,0,10230140.99056146
2008-03-27,10230792.656139063,0,0.0,0,0,0,0,10230792.656139063
2008-03-28,10231444.36322812,0,0.0,0,0,0,0,10231444.36322812
2008-03-29,10232096.111831274,0,0.0,0,0,0,0,10232096.111831274
2008-03-30,10232747.901951171,0,0.0,0,0,0,0,10232747.901951171
2008-03-31,10233399.733590456,0,0.0,0,0,0,0,10233399.733590456
2008-04-01,10234051.606751772,0,0.0,0,0,0,0,10234051.606751772
2008-04-02,10234703.521437764,0,0.0,0,0,0,0,10234703.521437764
2008-04-03,10235355.47765108,0,0.0,0,0,0,0,10235355.47765108
2008-04-04,10236007.475394363,0,0.0,0,0,0,0,10236007.475394363
2008-04-05,10236659.514670258,0,0.0,0,0,0,0,10236659.514670258
2008-04-06,10237311.595481412,0,0.0,0,0,0,0,10237311.595481412
