,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2008-08-19,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-20,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-21,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-22,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-23,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-24,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-25,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-26,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-27,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-28,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-29,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-30,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-31,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-01,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-02,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-03,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-04,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-05,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-06,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-07,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-08,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-09,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-10,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-11,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-12,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-13,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-14,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-15,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
