,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2001-08-14,10883857.584059468,0,0,0,0,0,0,10883857.584059468
2001-08-15,10884739.027404623,0,0,0,0,0,0,10884739.027404623
2001-08-16,10885620.542134613,0,0,0,0,0,0,10885620.542134613
2001-08-17,10886502.128255218,0,0,0,0,0,0,10886502.128255218
2001-08-18,10887383.78577222,0,0,0,0,0,0,10887383.78577222
2001-08-19,10888265.514691401,0,0,0,0,0,0,10888265.514691401
2001-08-20,10889147.315018544,0,0,0,0,0,0,10889147.315018544
2001-08-21,10890029.186759433,0,0,0,0,0,0,10890029.186759433
2001-08-22,10890911.12991985,0,0,0,0,0,0,10890911.12991985
2001-08-23,10891793.144505579,0,0,0,0,0,0,10891793.144505579
2001-08-24,10892675.230522405,0,0,0,0,0,0,10892675.230522405
2001-08-25,10893557.387976114,0,0,0,0,0,0,10893557.387976114
2001-08-26,10894439.61687249,0,0,0,0,0,0,10894439.61687249
2001-08-27,10895321.917217318,0,0,0,0,0,0,10895321.917217318
2001-08-28,10896204.289016386,0,0,0,0,0,0,10896204.289016386
2001-08-29,10897086.73227548,0,0,0,0,0,0,10897086.73227548
2001-08-30,10897969.247000389,0,0,0,0,0,0,10897969.247000389
2001-08-31,10898851.833196899,0,0,0,0,0,0,10898851.833196899
2001-09-01,10899734.490870798,0,0,0,0,0,0,10899734.490870798
2001-09-02,10900617.220027875,0,0,0,0,0,0,10900617.220027875
2001-09-03,10901500.020673921,0,0,0,0,0,0,10901500.020673921
2001-09-04,10902382.892814724,0,0,0,0,0,0,10902382.892814724
2001-09-05,10903265.836456073,0,0,0,0,0,0,10903265.836456073
2001-09-06,10904148.851603761,0,0,0,0,0,0,10904148.851603761
2001-09-07,10905031.938263578,0,0,0,0,0,0,10905031.938263578
2001-09-08,10905915.096441315,0,0,0,0,0,0,10905915.096441315
2001-09-09,10906798.326142764,0,0,0,0,0,0,10906798.326142764
2001-09-10,10907681.627373718,0,0,0,0,0,0,10907681.627373718
2001-09-11,10908565.000139968,0,0,0,0,0,0,10908565.000139968
2001-09-12,10909448.44444731,0,0,0,0,0,0,10909448.44444731
2001-09-13,10910331.960301537,0,0,0,0,0,0,10910331.960301537
2001-09-14,10911215.547708444,0,0,0,0,0,0,10911215.547708444
2001-09-15,10912099.206673825,0,0,0,0,0,0,10912099.206673825
2001-09-16,10912982.937203474,0,0,0,0,0,0,10912982.937203474
2001-09-17,10913866.739303188,0,0,0,0,0,0,10913866.739303188
2001-09-18,10914750.612978764,0,0,0,0,0,0,10914750.612978764
2001-09-19,10915634.558235997,0,0,0,0,0,0,10915634.558235997
2001-09-20,10916518.575080685,0,0,0,0,0,0,10916518.575080685
2001-09-21,10917402.663518626,0,0,0,0,0,0,10917402.663518626
2001-09-22,10918286.823555619,0,0,0,0,0,0,10918286.823555619
2001-09-23,10919171.055197459,0,0,0,0,0,0,10919171.055197459
2001-09-24,10920055.358449947,0,0,0,0,0,0,10920055.358449947
2001-09-25,10920939.733318884,0,0,0,0,0,0,10920939.733318884
2001-09-26,10921824.179810068,0,0,0,0,0,0,10921824.179810068
2001-09-27,10922708.6979293,0,0,0,0,0,0,10922708.6979293
2001-09-28,10923593.287682382,0,0,0,0,0,0,10923593.287682382
2001-09-29,10924477.949075114,0,0,0,0,0,0,10924477.949075114
2001-09-30,10925362.682113297,0,0,0,0,0,0,10925362.682113297
2001-10-01,10926247.486802734,0,0,0,0,0,0,10926247.486802734
2001-10-02,10927132.36314923,0,0,0,0,0,0,10927132.36314923
2001-10-03,10928017.311158584,0,0,0,0,0,0,10928017.311158584
2001-10-04,10928902.330836603,0,0,0,0,0,0,10928902.330836603
2001-10-05,10929787.422189092,0,0,0,0,0,0,10929787.422189092
2001-10-06,10930672.585221853,0,0,0,0,0,0,10930672.585221853
2001-10-07,10931557.819940692,0,0,0,0,0,0,10931557.819940692
2001-10-08,10932443.126351414,0,0,0,0,0,0,10932443.126351414
2001-10-09,10933328.504459826,0,0,0,0,0,0,10933328.504459826
2001-10-10,10934213.954271736,0,0,0,0,0,0,10934213.954271736
2001-10-11,10935099.475792948,0,0,0,0,0,0,10935099.475792948
2001-10-12,10935985.069029272,0,0,0,0,0,0,10935985.069029272
2001-10-13,10936870.733986514,0,0,0,0,0,0,10936870.733986514
2001-10-14,10937756.470670482,0,0,0,0,0,0,10937756.470670482
2001-10-15,10938642.279086987,0,0,0,0,0,0,10938642.279086987
2001-10-16,10939528.159241837,0,0,0,0,0,0,10939528.159241837
2001-10-17,10940414.111140842,0,0,0,0,0,0,10940414.111140842
2001-10-18,10941300.134789811,0,0,0,0,0,0,10941300.134789811
2001-10-19,10942186.230194557,0,0,0,0,0,0,10942186.230194557
2001-10-20,10943072.397360891,0,0,0,0,0,0,10943072.397360891
2001-10-21,10943958.636294624,0,0,0,0,0,0,10943958.636294624
2001-10-22,10944844.947001569,0,0,0,0,0,0,10944844.947001569
2001-10-23,10945731.329487538,0,0,0,0,0,0,10945731.329487538
2001-10-24,10946617.783758344,0,0,0,0,0,0,10946617.783758344
2001-10-25,10947504.3098198,0,0,0,0,0,0,10947504.3098198
2001-10-26,10948390.907677721,0,0,0,0,0,0,10948390.907677721
2001-10-27,10949277.57733792,0,0,0,0,0,0,10949277.57733792
2001-10-28,10950164.318806216,0,0,0,0,0,0,10950164.318806216
2001-10-29,10951051.13208842,0,0,0,0,0,0,10951051.13208842
2001-10-30,10951938.01719035,0,0,0,0,0,0,10951938.01719035
2001-10-31,10952824.974117823,0,0,0,0,0,0,10952824.974117823
2001-11-01,10953712.002876654,0,0,0,0,0,0,10953712.002876654
2001-11-02,10954599.103472661,0,0,0,0,0,0,10954599.103472661
2001-11-03,10955486.275911663,0,0,0,0,0,0,10955486.275911663
2001-11-04,10956373.520199476,0,0,0,0,0,0,10956373.520199476
2001-11-05,10957260.836341921,0,0,0,0,0,0,10957260.836341921
2001-11-06,10958148.224344816,0,0,0,0,0,0,10958148.224344816
2001-11-07,10959035.684213981,0,0,0,0,0,0,10959035.684213981
2001-11-08,10959923.215955237,0,0,0,0,0,0,10959923.215955237
2001-11-09,10960810.819574405,0,0,0,0,0,0,10960810.819574405
2001-11-10,10961698.495077305,0,0,0,0,0,0,10961698.495077305
2001-11-11,10962586.242469758,0,0,0,0,0,0,10962586.242469758
2001-11-12,10963474.061757587,0,0,0,0,0,0,10963474.061757587
2001-11-13,10964361.952946614,0,0,0,0,0,0,10964361.952946614
2001-11-14,10965249.916042663,0,0,0,0,0,0,10965249.916042663
